,X1,X2,X3,X4,X5,X6,X7,Output
4704,1.538988,1.4215767,0.74778235,1.1654406,1.5319079,0.20768274,0.15313272,-1.8928914
4705,0.09165814,1.7682015,1.0319588,1.2496785,0.89069176,0.64339155,1.8161237,-3.3503392
4706,0.45498514,0.4036582,0.0149157075,0.77349925,0.9754671,1.4172945,0.2631513,-2.6560674
4707,1.2622306,1.6055248,1.6277298,0.08395089,1.7559192,0.7620705,0.95404303,-3.4721704
4708,0.09821257,1.8270519,0.10252417,0.660716,0.7697085,0.71879876,1.3343881,-2.8229597
4709,1.9816314,1.5853459,0.52516586,1.4044259,0.4402259,0.44194207,1.3445431,-2.2269151
4710,1.2255799,1.9585055,1.8687724,1.5364896,0.5733481,1.7709445,1.1560173,-3.5003035
4711,0.98941666,0.951289,0.42345193,1.2974321,0.38155174,0.9282842,1.0808518,-2.3907082
4712,0.19507442,0.4235702,0.76456594,1.2471409,0.37328532,1.7878568,0.29927957,-2.4605646
4713,0.25321388,1.2656515,1.8933623,0.31658605,0.95032096,0.9453538,0.40685323,-2.302732
4714,1.0055373,1.2955747,0.03069963,0.30541313,0.9048482,1.9279655,0.5199352,-3.3527234
4715,1.4072869,0.75203556,0.7164451,0.60288554,0.4285758,0.7574564,0.2546637,-1.4408504
4716,0.84721404,1.6989826,0.26249802,0.64111,0.9622587,0.8286935,1.133495,-2.9245257
4717,1.1341019,0.7574629,0.43813026,1.5575951,1.5338452,0.9394458,0.99631697,-3.4697862
4718,0.6320842,0.4391736,0.12702915,1.2288443,1.8117765,0.8332867,0.94438136,-3.5894713
4719,1.0899817,0.12932336,0.60013896,1.2811738,0.12843724,0.91807526,0.21062955,-1.2572682
4720,0.7754075,0.4500198,1.0562428,0.30805022,0.18369742,0.24999867,0.6264454,-1.0603346
4721,0.7325072,0.15384072,1.1933385,0.9530482,0.02893628,1.7002977,0.17198785,-1.901236
4722,1.1921958,1.5261853,1.1527475,0.34898284,0.7449167,1.2213591,1.2146233,-3.1810627
4723,0.8145255,1.4937153,0.048295505,1.27886,1.4639237,1.6796163,0.6740583,-3.8176365
4724,0.29083493,1.9076312,1.1203415,1.4933823,1.1321726,0.33800074,1.7333264,-3.203474
4725,0.07501155,1.7071261,1.1143314,0.83358455,1.2854322,0.6245025,0.51627296,-2.4262323
4726,0.5133334,0.74688596,1.155912,1.4438406,1.3632214,1.1932466,1.0786325,-3.6352475
4727,0.72398925,1.2967153,0.77117544,1.7690095,1.3350875,0.43883938,0.7055981,-2.479638
4728,0.46275502,0.09924624,0.07558661,1.6406945,0.16213042,0.11040932,1.2677516,-1.5402709
4729,1.5368292,0.2520012,1.8405237,1.555836,0.6217316,0.12581562,0.03268374,-0.7804314
4730,0.48696727,1.8421005,0.9638981,1.6942173,0.28146052,0.76681626,1.0174047,-2.0657444
4731,0.82610255,1.5248928,0.326824,1.3685949,0.4611926,1.9099281,0.7557931,-3.1269422
4732,0.8234287,1.7148477,1.5983104,1.613858,1.2550337,1.2223587,0.7627665,-3.2401903
4733,0.25767908,1.5660386,0.4023708,1.2796853,1.2437841,1.2620099,0.6241413,-3.1300416
4734,0.13174227,0.31886786,0.029405287,1.3782295,0.3893621,0.7406287,0.67510563,-1.8051536
4735,1.2322763,0.07171164,1.5426286,0.33690974,1.1869607,1.4263358,1.6016313,-4.215077
4736,1.8871924,1.9286181,0.9102869,1.7241539,1.9620385,1.7787613,1.2261406,-4.9670415
4737,0.07020707,0.8649042,1.6169264,0.9678616,1.234228,1.83833,1.8839918,-4.956551
4738,1.0695661,1.7965797,0.7710006,1.1507777,0.53254116,1.6851935,0.47404808,-2.6918302
4739,0.12477458,0.64384353,0.011151314,0.80336046,0.8957934,1.6392484,0.47054118,-3.0055876
4740,0.9607833,1.6181196,1.2158084,0.88417166,1.398154,0.4452547,0.8208724,-2.664412
4741,0.8156798,1.6338208,0.39345425,0.07022948,1.333266,1.2349237,1.1733434,-3.7415814
4742,1.9417331,1.8219217,1.6324153,0.66205835,0.6296198,1.373663,1.9657621,-3.9690309
4743,0.8118145,0.14913301,1.0481676,0.23706894,1.2787986,0.20961349,1.9492118,-3.4375997
4744,1.857819,0.7417046,0.94459295,1.4322679,1.8759656,1.487222,1.3548235,-4.718135
4745,0.04009562,0.5358823,0.15464088,1.3776175,0.5435389,0.98349345,1.0248476,-2.5518787
4746,0.6970943,0.84442276,1.7928549,1.8526975,1.5685275,0.17719384,1.5481178,-3.2938342
4747,1.8371576,0.7240784,0.21460845,0.21614735,1.3575102,0.6113471,0.58626175,-2.5552166
4748,1.4949886,1.4180115,1.5950565,1.4847659,1.5085875,0.14467284,1.5229867,-3.1762946
4749,1.7124926,1.4214828,1.4029341,0.04567388,1.9186407,1.7589318,0.23692028,-3.914672
4750,1.1333083,1.936596,0.9424067,1.4103711,1.2895877,1.3997346,0.8234863,-3.5129395
4751,0.56418324,0.9790708,0.25388235,0.11024699,0.76362103,0.6012735,0.9878883,-2.3527997
4752,1.020955,0.59349424,1.5955313,1.8775921,0.5668223,1.9406862,0.31222907,-2.8198602
4753,0.031312656,0.9143846,1.0794812,0.024594128,0.11456849,0.8437555,1.8076947,-2.7662163
4754,0.748515,1.5751678,0.24720691,0.5746995,0.1530432,1.7343189,0.6533647,-2.5409114
4755,0.7683849,1.12902,1.3012149,1.0405369,1.1453255,0.105645515,0.16975057,-1.4208232
4756,0.54894876,1.4562316,1.0954413,0.67792004,0.96657103,0.67647356,1.1558411,-2.7988796
4757,1.8430748,0.4777774,1.919664,0.95394814,1.6921438,1.3349553,1.9455649,-4.9727635
4758,0.64461523,1.022069,1.9571733,1.817619,0.30168772,1.2735701,1.1586075,-2.73403
4759,0.31893632,0.5412503,1.7771126,1.0329372,0.7515029,1.9280256,1.2338014,-3.9134798
4760,1.0723298,0.52788484,0.38338247,1.2048832,0.93735206,0.7480225,1.3785053,-3.064
4761,0.94826514,0.4564697,0.47839662,0.014775296,0.716666,0.054655176,1.0937461,-1.865235
4762,0.09056708,0.20747675,1.5279245,0.7219445,1.7031069,1.3940582,1.1582553,-4.2556076
4763,1.7810568,1.234011,1.4937056,0.27025452,0.20186937,0.9084968,0.5500207,-1.6604337
4764,1.2744055,1.912022,0.33468956,1.4524925,0.059602972,0.34129006,0.21577267,-0.6166378
4765,1.0404679,1.5258267,1.4325627,1.7450441,0.48136893,1.0367813,0.28489372,-1.8032463
4766,1.7938461,0.7106271,1.1931872,1.7454907,1.7556721,0.36902586,1.3207148,-3.4454675
4767,1.5901573,0.85033274,1.7075417,1.5696843,1.4171568,1.7098088,1.0173844,-4.1445055
4768,0.25637338,1.7159225,0.3200576,0.7550705,1.3893589,0.3959618,1.0371222,-2.8224828
4769,0.027361058,1.5847981,1.587151,0.12258319,0.43498257,0.9400133,0.5260971,-1.901236
4770,0.9304269,0.15513524,0.91167766,0.9745091,1.2183741,1.8842398,0.9523333,-4.0550995
4771,1.4145517,1.3718771,0.626971,0.031550154,0.37809366,1.629867,1.0162804,-3.0244226
4772,0.73636556,1.5282676,1.1560175,0.64202464,1.431221,0.23807259,1.9976125,-3.666957
4773,0.24624474,0.38032144,0.94868314,1.637094,1.4550391,1.311556,1.6486323,-4.4153466
4774,1.9954772,1.9274035,1.7627132,1.3991423,1.7102317,0.86279726,0.24865504,-2.8217676
4775,1.3356935,1.4719002,0.3088886,0.5394714,0.8471769,0.35872865,0.43388635,-1.6399298
4776,0.42639297,1.790452,1.6575167,0.59248334,1.9557034,1.8542182,1.8767216,-5.6868167
4777,0.5888268,1.0520993,0.6754693,1.3313268,1.3225521,0.9261893,0.8297714,-3.0785434
4778,1.4649774,0.5848604,1.6144317,1.3729906,0.635939,0.81752294,1.4433367,-2.8968692
4779,0.43200094,1.461246,0.73231256,1.1733781,0.24514794,1.6278008,1.28223,-3.1553137
4780,1.011511,1.5011353,1.2581313,0.10066794,1.263628,1.8207037,0.8539078,-3.9382753
4781,0.3168506,1.4146403,0.69309103,0.50796515,0.845285,0.9891838,1.0616442,-2.896154
4782,0.75546485,1.0030607,1.539623,0.20605795,0.81623614,1.1651962,0.09089024,-2.0724201
4783,1.1286379,0.65604717,1.2110184,0.374433,0.5670587,0.39945704,1.7486584,-2.715195
4784,1.5982255,1.131569,1.5564814,0.19305103,0.13566485,1.518983,1.3925525,-3.0473106
4785,0.90992033,0.5861217,1.0232531,0.9148281,0.48371997,1.2578365,0.6692013,-2.4107351
4786,1.3630149,0.9385093,1.0141449,0.54934776,1.6112057,1.0207897,1.8032616,-4.435374
4787,1.5569046,1.3766282,1.8584574,1.1543837,0.9752345,1.5265539,1.9053142,-4.4072404
4788,1.6894355,0.601566,1.7193458,0.10974499,1.8339133,0.07497921,0.9485573,-2.8575304
4789,0.5799585,1.4248612,0.48750207,0.25052905,0.56933105,0.48345998,0.36566937,-1.418439
4790,1.775877,1.8359468,1.8351642,1.9357991,0.25932726,0.08683814,0.76741904,-1.1137403
4791,0.26001307,0.9415557,0.38365832,1.5812434,1.4656688,0.31122175,0.49976456,-2.2767444
4792,1.813931,0.6115383,1.9778196,1.1844039,0.82409596,1.907059,0.24513271,-2.9762623
4793,0.66197515,0.78121746,0.21413946,1.3244606,0.47893417,1.8851314,1.6328628,-3.9969258
4794,1.9842554,1.581818,0.7910425,1.532306,0.65763235,1.9828095,0.74891233,-3.3894396
4795,0.8722603,0.61607,1.5499198,0.86280304,1.9493343,0.4522442,1.4881805,-3.8898766
4796,1.4198998,0.39692464,0.5858929,0.49630475,0.24073502,1.577516,1.7322625,-3.5506094
4797,1.1238678,1.3108946,1.1217021,0.27091753,1.0544261,0.93261564,1.1362853,-3.1233659
4798,1.3882477,0.54740113,1.137258,0.01960915,0.81660795,1.725058,1.7745547,-4.316404
4799,1.4077427,1.4882926,1.3308961,0.77512544,0.09555484,0.12330082,0.2545343,-0.4735867
4800,0.62236917,0.74623954,0.9966808,1.7894269,0.5198908,1.6550758,1.2843572,-3.4592957
4801,0.5465301,0.62577856,0.18957669,1.1553695,1.131693,1.6891347,1.5971024,-4.417969
4802,0.9128967,0.6794625,1.3395371,1.5207407,0.30595788,1.0569674,1.6783206,-3.0413501
4803,0.4270791,0.12420408,1.0625322,1.9745619,0.16947554,1.1303725,0.9683779,-2.2683997
4804,1.2544191,1.7521292,1.6885417,0.20035964,1.9076285,1.3047918,0.20516074,-3.4175727
4805,0.8880845,0.875233,1.2976986,1.9002063,1.6313982,1.8761212,1.4380265,-4.945584
4806,1.7085334,1.845082,1.8075112,0.41951454,1.9828398,0.7344773,0.67310816,-3.3903933
4807,0.81577146,0.27517283,0.58583504,0.8813043,0.6640737,0.90718555,1.400246,-2.971494
4808,0.8841756,0.9483557,0.6970531,0.93585193,1.7204934,0.8702203,1.9487578,-4.5395613
4809,1.4815862,0.5949471,1.618456,1.8981949,0.15334477,0.9185304,1.1491762,-2.221193
4810,0.48862946,1.2777528,1.8839118,0.2902854,0.7440936,0.5466472,1.3861194,-2.6770482
4811,0.8086641,0.44052896,0.06407669,1.7791958,1.9492605,0.36016712,0.6766215,-2.9860373
4812,1.3039837,0.46471876,1.8219972,1.9064487,1.9642366,0.68181336,1.6256834,-4.27182
4813,1.9958656,0.56157523,0.94577205,1.8276731,0.6078524,1.5397179,1.8994788,-4.0472317
4814,0.8457015,1.9144584,0.44592422,1.9007652,1.7817565,0.5552005,0.38377398,-2.720917
4815,0.3513506,0.606192,0.04934552,0.28227124,0.9162842,0.37031004,1.7605501,-3.0473106
4816,1.0808684,1.0350416,1.2159169,1.1600426,1.3780401,0.8491465,1.3560653,-3.5832727
4817,1.0779935,0.7470598,0.13636565,1.5419673,1.8951734,1.6814516,0.037496604,-3.6142669
4818,0.7295045,0.29282656,1.1864473,1.4005734,0.22667488,1.5868345,0.5733557,-2.3868935
4819,0.42456514,0.5628276,1.0953449,1.0140123,0.9500831,1.0728352,1.823932,-3.8469617
4820,1.8962324,1.8989009,1.6928363,0.87317044,1.1583757,0.182567,1.1361943,-2.477254
4821,1.1305681,1.8444369,1.7681484,1.5577244,0.74265534,0.7584357,1.2184445,-2.719725
4822,1.9503363,1.8785739,0.50533056,0.84029955,0.45837072,1.9637156,0.76768106,-3.1898842
4823,1.3847487,1.7885932,1.3134943,1.8032411,1.2186275,0.8903673,0.09486338,-2.204027
4824,1.6271286,0.9788711,1.6604711,1.5351948,0.09007833,0.044238184,0.46989387,-0.60424006
4825,0.687851,1.6787151,0.9536149,1.3846713,0.912391,0.42527494,0.34798604,-1.685706
4826,1.9020742,0.8536926,0.70850384,0.6735004,1.3919712,1.7307842,0.2996849,-3.4225795
4827,1.0924248,1.751388,1.0085338,1.6326287,0.9548913,0.55690724,0.8566571,-2.3685353
4828,1.29975,1.3015846,0.36996707,1.247015,0.017538154,0.6280938,0.5284274,-1.1740602
4829,0.5604489,1.4799466,1.6527709,1.5076226,1.0655301,0.63548386,1.43026,-3.1314719
4830,1.078018,1.7653147,1.2391706,0.37333593,0.91544026,1.675563,1.994055,-4.5850987
4831,0.92589194,0.78127736,0.015960725,0.27822167,0.7365788,0.7762293,1.1883982,-2.7013667
4832,1.9079205,1.9117744,1.1095332,0.5341127,0.27563107,1.1389909,0.5201627,-1.9348531
4833,1.534078,1.8227017,1.9407681,0.3130815,0.2542178,0.4937764,1.7297615,-2.4777308
4834,0.8893621,1.2929742,0.04363945,0.10305478,0.94279563,0.8766437,0.30776554,-2.1272564
4835,1.2038966,1.149085,1.4480183,0.3361757,0.5625941,0.30538863,1.9272113,-2.7953033
4836,1.7104806,0.8496742,0.5441598,0.7505042,0.1946981,1.2720907,0.32422048,-1.7910869
4837,1.6113536,1.7247899,0.0862992,1.501506,1.8861392,1.1441041,0.14729619,-3.177725
4838,1.5644847,0.43155953,1.8743613,0.7960584,0.6933146,0.7466685,1.5781351,-3.0182238
4839,0.6862219,1.8427167,1.7122403,0.44723317,1.6884,0.11754949,0.5805171,-2.386655
4840,0.80789405,0.7787079,1.9949744,0.08568925,1.6586761,0.6054367,1.621347,-3.885585
4841,1.2213688,0.9561927,0.5877033,1.7649133,0.96499646,0.8106273,0.8920821,-2.66775
4842,0.753251,1.3247355,0.18311572,0.3056275,0.4350441,1.690562,0.03204134,-2.1577737
4843,1.0003227,0.89508843,0.4800236,0.7873347,1.2247658,0.99666274,0.91555333,-3.1369555
4844,1.7187054,1.116734,0.5884801,0.11302288,1.9024594,0.39178196,0.04406494,-2.3384945
4845,0.62433016,1.8286107,0.69666535,1.3171315,1.975858,0.08046408,0.8219197,-2.8782725
4846,1.1449004,0.50707215,0.07920087,1.0252225,0.28048307,0.550572,0.5162271,-1.3473903
4847,0.22014844,0.654992,1.7734842,0.48287168,1.7519268,1.248843,1.8119824,-4.8127866
4848,1.5986942,1.5357914,1.5963969,0.39073548,1.8172982,1.9596821,0.29167122,-4.0686893
4849,0.0021574176,0.9820162,0.76931244,0.9469063,1.5831164,0.12690428,0.5527393,-2.262916
4850,0.44488788,0.5577957,0.25451645,1.4630814,0.46018887,0.15130755,1.1981969,-1.8096834
4851,1.1551567,1.9104403,0.6896347,0.36266345,0.52792025,0.14817983,1.6438166,-2.3198981
4852,1.1786832,1.8384991,1.5112677,0.7524175,0.10713042,0.73225456,0.90977556,-1.7493637
4853,1.2054459,1.5607831,1.6257334,0.28549474,1.4449018,0.6177073,0.75606173,-2.8186681
4854,1.3036643,1.3931751,1.8321661,0.53205144,1.8583946,1.5003363,0.20765373,-3.5665834
4855,0.92804724,1.644986,0.17119066,1.976942,1.1537542,1.0709927,1.739177,-3.964024
4856,1.6300944,1.077019,0.935114,1.2963645,1.7501775,0.10445997,1.6543269,-3.509125
4857,1.6280961,1.4833796,1.5023785,0.5934635,1.7655267,1.2524735,1.5105405,-4.528594
4858,0.85730773,0.06190031,1.0554507,1.4187171,1.9499991,1.2888303,0.29294688,-3.5317745
4859,0.91660756,1.521205,0.42304048,0.14032194,1.3571329,1.4704304,1.3249042,-4.1526117
4860,0.96986103,1.7168694,1.0474622,0.25467476,1.5072958,0.036280543,1.935712,-3.4793227
4861,1.5298346,1.2541072,0.35251063,0.9757685,1.1138215,0.46357214,0.25201443,-1.8294722
4862,0.0046647666,1.6703413,1.4278352,1.375472,1.0228652,0.4975439,0.13842668,-1.6590031
4863,0.14841753,1.7323033,1.7721364,0.90007406,0.97809875,0.06565122,0.4080189,-1.4518176
4864,0.14181402,0.35607043,1.3033408,0.9119954,0.053753257,1.241876,0.66702825,-1.9627479
4865,0.7187851,1.422814,0.06843856,0.29070413,0.5248562,1.0374304,1.9285487,-3.4910052
4866,1.6429733,0.52353877,0.45325077,1.4946523,1.1453762,1.7607508,1.993444,-4.89957
4867,0.25223717,0.67283356,1.0117598,0.29769132,0.978966,1.6420913,0.90763336,-3.528675
4868,1.065257,0.2552623,1.172951,1.4320613,0.5582529,1.0011785,0.90651965,-2.4660482
4869,1.5154386,1.6201667,0.5238055,1.818815,0.33570576,1.2333028,0.8239992,-2.3930924
4870,1.7229353,1.1475571,1.0604618,0.5784571,0.9318104,1.4946669,0.7796666,-3.206335
4871,1.4934368,0.23589388,0.11457658,0.7616907,0.33133096,1.1182069,0.829657,-2.279367
4872,0.5558478,0.96141905,0.7239492,0.5823608,0.8926517,1.1783918,0.7861364,-2.857292
4873,0.7989235,1.2320122,0.4001473,1.6728799,1.2534618,1.5737504,0.35682788,-3.1841621
4874,0.39970535,0.6564534,0.9956216,1.835034,1.089977,1.0461128,1.8382864,-3.9745145
4875,0.41771075,1.0225326,1.6529509,0.10449139,1.4642258,1.1779342,0.42561096,-3.0678146
4876,1.093785,1.129573,0.99212533,0.21070436,0.19934218,0.9771914,1.010617,-2.1873376
4877,1.6942704,1.1808653,0.62007475,0.5675596,1.9431874,1.1434274,0.23341136,-3.32006
4878,0.9619632,0.19525377,1.3382375,1.299692,1.6767851,0.15360463,1.2382659,-3.0687683
4879,0.6135851,1.3163103,1.4189644,1.535473,1.9597638,1.8889228,0.020966263,-3.8698497
4880,1.9402888,1.0543481,0.6058378,0.3846118,0.72526944,0.15410788,0.68546486,-1.5648279
4881,1.3016088,1.5042177,1.2988464,0.24505961,0.5329285,0.76878226,1.761968,-3.0637615
4882,1.1345134,1.2127297,0.14208454,1.0250878,0.83018976,1.7522781,0.99913275,-3.5816038
4883,1.2998306,0.36535874,0.88346887,1.4535081,0.12716335,0.7195242,1.4414408,-2.2881885
4884,0.077727936,0.42934713,0.5578553,0.35924518,1.990258,1.9755598,1.0036674,-4.969664
4885,1.8447577,1.5892923,0.24615243,0.83954215,0.28154987,0.08143313,1.3472314,-1.7102631
4886,1.17883,1.3934065,0.86593235,1.5540229,0.21701458,0.26704177,0.043835618,-0.5279461
4887,0.6511962,0.03434472,0.2631696,0.08841689,0.14425321,0.62911886,1.2303475,-2.0037558
4888,0.95434266,0.73153484,0.5243232,0.43315136,0.5510769,0.13948151,1.8646216,-2.5552166
4889,0.7109017,1.6178272,0.51613724,1.6963537,1.0500427,0.8838035,1.8085263,-3.742535
4890,0.2927494,0.8568216,0.5239799,1.5219011,0.13686658,1.3973358,0.41262153,-1.9470123
4891,1.0756588,1.6352804,0.010091664,1.1473063,1.3890436,1.7531108,1.2403997,-4.3826838
4892,0.9343352,0.24772678,0.14794263,0.5131594,0.7463229,1.1571783,1.6272935,-3.5308208
4893,0.92475486,1.5989003,1.2300557,0.46977654,0.40114978,0.37956312,0.74128807,-1.5221511
4894,1.4962488,1.9984535,1.6667413,1.0345769,1.8190033,1.1648912,1.3952552,-4.3791075
4895,1.4792706,0.3098272,1.226447,0.50213575,1.4992138,1.1327841,0.7083412,-3.3403256
4896,0.44839498,0.86484426,0.5694004,0.11351229,0.8958404,1.4800324,0.5577115,-2.9335854
4897,1.8084092,0.53803426,0.67506105,1.4683737,1.5367225,1.5865467,0.8144051,-3.9377985
4898,1.6894894,0.7212961,1.5242318,1.8421782,1.7372216,1.8790486,0.21668209,-3.8331335
4899,0.9644048,1.8083285,1.726463,0.89031565,0.7752042,0.96578467,0.46177658,-2.2028348
4900,1.1702944,1.529611,0.5117626,0.9856348,1.3933508,1.7945164,1.875409,-5.063361
4901,1.7154348,1.8168683,1.9030756,1.8729715,1.2748823,0.51369375,1.1550184,-2.943599
4902,1.6578943,1.4793824,0.972664,1.3965666,0.7797639,0.27817857,1.602169,-2.6601205
4903,0.024275474,1.0668286,1.1873133,0.7971499,0.88142157,0.39151847,0.22922961,-1.5023624
4904,0.058975983,1.7596515,1.598149,0.8498645,1.2478734,1.5051109,0.98112106,-3.7341905
4905,0.14178011,0.8942913,1.691101,0.57100064,0.34417167,1.4130888,1.3361312,-3.0935636
4906,0.27786213,1.5049003,0.9778999,0.14377712,0.21230872,0.55868936,0.9370556,-1.7081174
4907,0.048742093,0.77893645,0.86262953,1.0567513,1.6072198,1.4542981,0.75612974,-3.8176365
4908,0.2572925,1.1309702,0.12779771,0.63162446,1.6151667,0.049288083,1.1433886,-2.8079395
4909,1.6456331,0.03789071,1.8961185,0.8653394,1.2833469,0.87626684,1.5299104,-3.6896067
4910,0.54786664,1.676092,1.1702803,1.9581691,1.7419645,0.073941484,0.12336943,-1.939383
4911,1.5054723,0.7393346,0.8670794,1.0643351,1.5831748,1.3330916,0.4361299,-3.352485
4912,1.1460277,1.2462322,0.8885637,1.3066063,0.7604973,1.7861661,0.25344792,-2.8003101
4913,1.3850629,0.05990345,1.3922871,0.99632055,1.6829255,1.032444,1.1715205,-3.8870156
4914,1.766153,1.9501042,0.3164987,0.2213791,0.7722565,1.0212073,1.3790044,-3.1724799
4915,1.7815493,1.7123953,1.2585415,1.2320971,1.5560225,0.2954103,0.8900871,-2.7416594
4916,1.0482864,1.63558,0.2617161,1.8162272,1.7972196,1.4901888,1.2258222,-4.5133357
4917,1.8211704,0.17431672,1.9112991,1.2506572,1.2797878,0.5535961,1.4858798,-3.3193448
4918,0.35038483,1.5905658,1.0384735,0.505163,1.2750908,1.6634005,1.742304,-4.680942
4919,0.04685206,0.7681439,1.5917971,1.171159,1.8794584,0.44229832,1.1726154,-3.494343
4920,0.34820044,0.8674339,0.3746536,0.6271628,0.38743433,0.0020845938,1.0554627,-1.4451419
4921,0.6793371,0.43494746,1.5312108,1.7233361,0.45413807,1.4671624,0.10867556,-2.0299816
4922,0.5780822,1.7221024,1.0512637,0.41253084,0.393619,1.2522647,1.891849,-3.537735
4923,1.0243613,0.79707474,1.0173292,1.6481798,0.6971082,0.34015816,1.7901938,-2.8274896
4924,0.10694907,0.64770585,1.6071103,0.54234207,1.9801096,1.9331849,1.2574372,-5.1708865
4925,1.9275128,1.206754,1.8791323,1.9869336,1.4767579,0.64608705,1.409456,-3.5324898
4926,1.7684776,0.96224624,1.0338526,0.9806669,1.9229208,1.7031955,0.75107753,-4.3772
4927,0.74485403,1.4969997,0.42487404,1.1531432,0.32115504,0.042014137,0.36878932,-0.7320324
4928,0.18625966,1.9900087,0.039553702,0.48394394,1.0303303,1.5870144,0.062240943,-2.6796708
4929,0.5368345,0.020065153,1.6392336,0.46721518,0.9759892,0.45567682,1.5618864,-2.9936666
4930,1.3128413,1.5562829,1.5767657,1.9252727,1.4155432,0.6700396,0.4958948,-2.5816808
4931,1.9503019,1.9273325,0.88223875,1.4224645,1.1428511,0.5088668,1.9041142,-3.5558546
4932,1.7769605,1.2966973,1.8138819,0.25284174,1.6351017,0.16397987,0.01990231,-1.8189818
4933,0.7435336,1.9434634,1.6573074,1.8554534,1.7352706,1.1769333,0.44627494,-3.3584452
4934,1.018845,0.24831642,1.8924373,0.030600738,0.9572643,0.076552756,0.5017755,-1.535741
4935,0.33290333,1.807277,0.595402,0.57146937,1.3969537,1.8324889,0.9501473,-4.179553
4936,0.44469804,0.89355266,1.0281872,1.0458319,0.33563092,0.40046722,1.5829077,-2.3191829
4937,1.9860175,1.5029385,1.4958615,0.66405886,1.2785813,0.3730609,0.5611202,-2.2128484
4938,0.10764121,1.5704399,0.06421203,1.5423661,1.1381272,0.041827425,0.39879018,-1.5788946
4939,0.3600969,0.19133191,1.1208183,1.5995415,0.7843232,0.11456913,0.013901234,-0.91299206
4940,0.56597304,0.84444696,1.241753,0.5463889,1.0856966,0.42549506,1.9406521,-3.4519048
4941,0.7195124,0.41067144,0.08619684,1.7642233,0.89013994,0.6539554,0.6229956,-2.167072
4942,0.8977292,1.8681283,0.9350718,0.24142227,0.8053409,0.8117001,0.24975158,-1.8669039
4943,1.7583364,1.6704779,0.5137575,0.15199873,0.95304495,1.1596551,0.15252118,-2.2653003
4944,0.9676393,1.2013788,0.49029508,0.16322032,0.7250807,1.3520384,0.94947773,-3.0265684
4945,1.7299767,1.0907407,1.590506,0.06491958,0.9433776,0.9483544,1.3282149,-3.219925
4946,0.8424196,1.302259,1.5436664,1.602797,1.4592723,0.058627877,1.2284094,-2.7464278
4947,0.75419766,1.3934617,0.9144625,0.2356568,0.041444406,0.4616944,0.062269125,-0.56537783
4948,0.6914451,1.77138,0.32130846,0.5002387,1.6465628,1.4410858,0.8665499,-3.9542494
4949,0.5657652,0.7261949,0.7471031,0.9561972,1.485534,0.1633498,1.1484914,-2.797449
4950,1.7636161,0.9337346,0.045744203,0.93126297,1.8916477,1.4456989,0.29353127,-3.630956
4951,0.18616912,0.2891628,0.6438115,0.04025099,0.045784242,0.6227291,1.4528103,-2.121296
4952,0.88181233,1.9430394,1.196239,1.6107563,0.9232139,0.49470222,0.75260097,-2.1706483
4953,1.6728098,0.89614725,0.38803732,1.8307242,0.5363716,0.9407414,0.35987496,-1.8371016
4954,1.9700716,0.63426155,0.22966702,0.8255367,1.1435201,0.1259867,0.8993905,-2.1689794
4955,1.2080032,0.32612187,1.038079,1.4153486,0.32298264,1.853143,1.1246504,-3.3007483
4956,1.6637421,0.3743062,1.3132285,0.15404233,0.47505778,0.65729326,1.1754079,-2.3077388
4957,1.0277468,1.9637941,1.5134943,0.8791793,1.7392306,1.7767969,1.7188991,-5.23502
4958,0.7475484,1.6256546,0.23888937,1.9230964,1.763781,1.5019276,0.41939554,-3.6850767
4959,0.88398385,0.74750286,1.5818247,1.3515437,1.8082124,1.776052,1.1901212,-4.7744017
4960,1.6285104,0.97124004,1.4511147,0.6856391,0.76462245,0.40284806,1.8876143,-3.0551784
4961,1.1788137,1.0549359,1.1365955,1.6057812,1.6070746,0.58894074,0.77836525,-2.974355
4962,0.64588004,1.2342098,0.18024041,1.6636511,0.22558539,0.33450785,0.4785394,-1.0386385
4963,1.4703794,1.0061523,0.20721598,1.7539588,1.4207078,0.9643913,0.9530116,-3.3381798
4964,0.06879189,1.2255601,1.5133665,1.4612155,0.74578667,0.74058056,1.8802943,-3.3667898
4965,1.2836785,0.7426374,1.7722149,0.6346671,1.7651715,0.26738513,0.8232186,-2.8558614
4966,0.52254075,1.9412881,1.8710424,0.95397556,1.809766,0.6879402,0.85631216,-3.3541536
4967,0.7342083,0.79054993,0.59036064,1.0446999,0.72704554,1.9694748,0.9080487,-3.6047301
4968,1.6308626,1.4248749,1.5416987,0.96096295,1.1420357,0.11608445,0.29251015,-1.5507613
4969,0.45021647,1.3822501,1.2881984,0.87017876,1.1997961,1.2007254,1.3196678,-3.7203624
4970,0.051304523,1.03399,1.5255318,1.8480854,1.7210457,1.4437541,0.7013468,-3.8662734
4971,1.0010779,1.1926119,0.2108892,0.9394378,0.1757402,1.8672904,0.12587032,-2.1689794
4972,0.47572663,1.6379197,1.0814903,0.4835882,1.0121629,1.3201383,0.30805412,-2.6403317
4973,0.65359694,1.2439142,0.21888053,0.6905685,1.7627075,1.353234,1.6803215,-4.7963357
4974,1.4222028,1.6055688,0.16158758,1.5756353,1.900985,0.30154192,1.0660496,-3.2685618
4975,0.23850612,0.053447556,1.5224489,0.24267125,0.94348305,1.0734859,0.6748025,-2.6918302
